SGX,SGY,SGZ,vx,vy,vz
125.0,-125.0,109.375,192.61355590820312,-235.36526489257812,73.38397979736328
125.0,-117.1875,109.375,192.61355590820312,-235.36526489257812,73.38397979736328
101.5625,-109.375,101.5625,91.104736328125,48.23894119262695,-191.9977569580078
101.5625,-109.375,109.375,210.4523468017578,-35.176849365234375,-24.047475814819336
109.375,-109.375,109.375,234.1661376953125,-118.64148712158203,36.100154876708984
117.1875,-109.375,109.375,209.00173950195312,-154.24305725097656,53.551300048828125
125.0,-109.375,109.375,209.00173950195312,-154.24305725097656,53.551300048828125
-46.875,-93.75,101.5625,145.8289031982422,271.1498718261719,-421.4722900390625
-39.0625,-93.75,101.5625,-43.94341278076172,293.6421813964844,-375.52398681640625
-46.875,-93.75,109.375,91.67902374267578,259.8620910644531,-346.8598937988281
-39.0625,-93.75,109.375,-38.05626678466797,336.12091064453125,-429.90185546875
-46.875,-85.9375,109.375,91.67902374267578,259.8620910644531,-346.8598937988281
-31.25,-93.75,101.5625,-43.94341278076172,293.6421813964844,-375.52398681640625
-31.25,-93.75,109.375,-38.05626678466797,336.12091064453125,-429.90185546875
-23.4375,-93.75,101.5625,-43.94341278076172,293.6421813964844,-375.52398681640625
-23.4375,-93.75,109.375,-38.05626678466797,336.12091064453125,-429.90185546875
-15.625,-93.75,101.5625,-249.92344665527344,273.59820556640625,-313.15765380859375
-15.625,-93.75,109.375,-222.70835876464844,360.6028747558594,-449.19488525390625
-7.8125,-93.75,101.5625,-346.51837158203125,244.8796844482422,-296.615234375
-7.8125,-93.75,109.375,-346.11932373046875,343.328125,-432.9407043457031
0.0,-93.75,101.5625,-346.51837158203125,244.8796844482422,-296.615234375
0.0,-93.75,109.375,-346.11932373046875,343.328125,-432.9407043457031
7.8125,-93.75,101.5625,-346.51837158203125,244.8796844482422,-296.615234375
7.8125,-93.75,109.375,-346.11932373046875,343.328125,-432.9407043457031
7.8125,-85.9375,109.375,-346.11932373046875,343.328125,-432.9407043457031
-54.6875,-85.9375,109.375,76.77243041992188,151.8079833984375,-209.70513916015625
-54.6875,-78.125,109.375,152.8825225830078,227.50094604492188,-244.37493896484375
15.625,-85.9375,109.375,-359.7115783691406,317.2122802734375,-419.9409484863281
23.4375,-85.9375,109.375,-294.2506103515625,307.9486389160156,-421.468017578125
31.25,-85.9375,109.375,-294.2506103515625,307.9486389160156,-421.468017578125
39.0625,-85.9375,101.5625,-243.03846740722656,287.740478515625,-456.3667907714844
39.0625,-85.9375,109.375,-294.2506103515625,307.9486389160156,-421.468017578125
39.0625,-78.125,109.375,-283.2452392578125,132.86798095703125,-401.049560546875
-62.5,-78.125,109.375,152.8825225830078,227.50094604492188,-244.37493896484375
-62.5,-70.3125,109.375,146.5969696044922,155.4552764892578,-223.58810424804688
46.875,-78.125,101.5625,-149.49783325195312,91.55253601074219,-465.4111328125
46.875,-70.3125,101.5625,-118.81723022460938,-137.99205017089844,-393.89764404296875
46.875,-78.125,109.375,-181.30873107910156,159.4688720703125,-432.04290771484375
46.875,-70.3125,109.375,-152.07452392578125,-54.77641296386719,-353.5002136230469
-70.3125,-70.3125,101.5625,210.4688720703125,113.29366302490234,-435.01544189453125
-70.3125,-70.3125,109.375,146.5969696044922,155.4552764892578,-223.58810424804688
-70.3125,-62.5,109.375,146.5969696044922,155.4552764892578,-223.58810424804688
54.6875,-70.3125,101.5625,-136.1953125,-123.90902709960938,-382.3163146972656
54.6875,-62.5,101.5625,-136.1953125,-123.90902709960938,-382.3163146972656
54.6875,-70.3125,109.375,-87.19322967529297,-31.665382385253906,-345.62835693359375
54.6875,-62.5,109.375,-87.19322967529297,-31.665382385253906,-345.62835693359375
101.5625,-70.3125,101.5625,-99.36302185058594,-35.733333587646484,-192.97596740722656
109.375,-70.3125,101.5625,-16.837411880493164,12.419548988342285,-117.47135925292969
101.5625,-62.5,101.5625,-99.36302185058594,-35.733333587646484,-192.97596740722656
109.375,-62.5,101.5625,-16.837411880493164,12.419548988342285,-117.47135925292969
101.5625,-70.3125,109.375,-8.103378295898438,0.274381160736084,-190.07907104492188
109.375,-70.3125,109.375,44.36520004272461,7.220307350158691,-115.81002807617188
101.5625,-62.5,109.375,-8.103378295898438,0.274381160736084,-190.07907104492188
117.1875,-70.3125,101.5625,68.20243072509766,37.05683135986328,-73.48429870605469
117.1875,-62.5,101.5625,68.20243072509766,37.05683135986328,-73.48429870605469
117.1875,-70.3125,109.375,103.01701354980469,11.083250999450684,-68.5826416015625
117.1875,-62.5,109.375,103.01701354980469,11.083250999450684,-68.5826416015625
-78.125,-62.5,109.375,33.61176300048828,184.25677490234375,-117.5046615600586
-78.125,-54.6875,109.375,33.61176300048828,184.25677490234375,-117.5046615600586
54.6875,-54.6875,101.5625,-136.1953125,-123.90902709960938,-382.3163146972656
54.6875,-54.6875,109.375,-87.19322967529297,-31.665382385253906,-345.62835693359375
101.5625,-54.6875,101.5625,-99.36302185058594,-35.733333587646484,-192.97596740722656
109.375,-54.6875,101.5625,-16.837411880493164,12.419548988342285,-117.47135925292969
101.5625,-54.6875,109.375,-8.103378295898438,0.274381160736084,-190.07907104492188
109.375,-54.6875,109.375,44.36520004272461,7.220307350158691,-115.81002807617188
117.1875,-54.6875,101.5625,68.20243072509766,37.05683135986328,-73.48429870605469
117.1875,-54.6875,109.375,103.01701354980469,11.083250999450684,-68.5826416015625
-93.75,-54.6875,101.5625,-22.78179359436035,183.53662109375,-262.71728515625
-93.75,-54.6875,109.375,-122.50433349609375,177.7510986328125,-20.29461669921875
-85.9375,-54.6875,109.375,-122.50433349609375,177.7510986328125,-20.29461669921875
-93.75,-46.875,109.375,-123.92626953125,138.60140991210938,-16.195449829101562
54.6875,-46.875,101.5625,-126.34200286865234,-258.739990234375,-315.1166076660156
54.6875,-46.875,109.375,-68.82258605957031,-186.89657592773438,-250.07949829101562
93.75,-54.6875,101.5625,-99.36302185058594,-35.733333587646484,-192.97596740722656
93.75,-46.875,101.5625,-16.910051345825195,-144.80706787109375,-145.36209106445312
101.5625,-46.875,101.5625,-16.910051345825195,-144.80706787109375,-145.36209106445312
93.75,-54.6875,109.375,-8.103378295898438,0.274381160736084,-190.07907104492188
93.75,-46.875,109.375,28.311725616455078,-110.7919692993164,-161.26341247558594
109.375,-46.875,101.5625,54.76231384277344,-40.461181640625,-114.3070297241211
109.375,-46.875,109.375,79.11103057861328,-50.10725021362305,-126.39599609375
-101.5625,-46.875,101.5625,-62.51057815551758,96.63385009765625,-227.62620544433594
-101.5625,-46.875,109.375,-123.92626953125,138.60140991210938,-16.195449829101562
-101.5625,-39.0625,109.375,-164.8813934326172,94.38050842285156,11.778051376342773
54.6875,-39.0625,101.5625,-132.25413513183594,-225.40943908691406,-284.92529296875
62.5,-46.875,101.5625,-126.34200286865234,-258.739990234375,-315.1166076660156
62.5,-39.0625,101.5625,-132.25413513183594,-225.40943908691406,-284.92529296875
62.5,-46.875,109.375,-68.82258605957031,-186.89657592773438,-250.07949829101562
62.5,-39.0625,109.375,-54.548545837402344,-191.13226318359375,-180.1201934814453
85.9375,-46.875,101.5625,-16.910051345825195,-144.80706787109375,-145.36209106445312
85.9375,-39.0625,101.5625,93.20336151123047,-100.87230682373047,-117.37223052978516
93.75,-39.0625,101.5625,93.20336151123047,-100.87230682373047,-117.37223052978516
85.9375,-46.875,109.375,28.311725616455078,-110.7919692993164,-161.26341247558594
85.9375,-39.0625,109.375,98.23356628417969,-92.9893798828125,-144.6181640625
101.5625,-39.0625,101.5625,93.20336151123047,-100.87230682373047,-117.37223052978516
101.5625,-39.0625,109.375,98.23356628417969,-92.9893798828125,-144.6181640625
109.375,-39.0625,101.5625,158.049560546875,8.99077320098877,-123.91986083984375
109.375,-39.0625,109.375,148.88328552246094,-16.330957412719727,-147.8052978515625
-109.375,-39.0625,101.5625,-224.3924560546875,104.80952453613281,-120.6690673828125
-109.375,-39.0625,109.375,-232.9715118408203,134.74774169921875,13.602556228637695
-109.375,-31.25,109.375,-232.9715118408203,134.74774169921875,13.602556228637695
54.6875,-31.25,101.5625,-132.25413513183594,-225.40943908691406,-284.92529296875
62.5,-31.25,101.5625,-132.25413513183594,-225.40943908691406,-284.92529296875
70.3125,-39.0625,101.5625,-132.25413513183594,-225.40943908691406,-284.92529296875
70.3125,-31.25,101.5625,-132.25413513183594,-225.40943908691406,-284.92529296875
70.3125,-39.0625,109.375,-54.548545837402344,-191.13226318359375,-180.1201934814453
78.125,-39.0625,101.5625,-27.28767204284668,-192.9862823486328,-170.3231201171875
78.125,-31.25,101.5625,-27.28767204284668,-192.9862823486328,-170.3231201171875
78.125,-39.0625,109.375,24.597118377685547,-157.93360900878906,-152.31761169433594
85.9375,-31.25,101.5625,93.20336151123047,-100.87230682373047,-117.37223052978516
85.9375,-31.25,109.375,98.23356628417969,-92.9893798828125,-144.6181640625
93.75,-31.25,101.5625,93.20336151123047,-100.87230682373047,-117.37223052978516
93.75,-31.25,109.375,98.23356628417969,-92.9893798828125,-144.6181640625
101.5625,-31.25,101.5625,93.20336151123047,-100.87230682373047,-117.37223052978516
101.5625,-31.25,109.375,98.23356628417969,-92.9893798828125,-144.6181640625
-109.375,-23.4375,109.375,-232.9715118408203,134.74774169921875,13.602556228637695
46.875,-23.4375,109.375,-138.2536163330078,-199.63632202148438,-203.04409790039062
54.6875,-23.4375,101.5625,-132.25413513183594,-225.40943908691406,-284.92529296875
54.6875,-23.4375,109.375,-54.548545837402344,-191.13226318359375,-180.1201934814453
62.5,-23.4375,101.5625,-132.25413513183594,-225.40943908691406,-284.92529296875
62.5,-23.4375,109.375,-54.548545837402344,-191.13226318359375,-180.1201934814453
70.3125,-23.4375,101.5625,-132.25413513183594,-225.40943908691406,-284.92529296875
70.3125,-23.4375,109.375,-54.548545837402344,-191.13226318359375,-180.1201934814453
78.125,-23.4375,101.5625,-27.28767204284668,-192.9862823486328,-170.3231201171875
78.125,-23.4375,109.375,24.597118377685547,-157.93360900878906,-152.31761169433594
85.9375,-23.4375,101.5625,93.20336151123047,-100.87230682373047,-117.37223052978516
85.9375,-23.4375,109.375,98.23356628417969,-92.9893798828125,-144.6181640625
-117.1875,-23.4375,101.5625,-258.1470947265625,142.90493774414062,-94.97151184082031
-117.1875,-15.625,101.5625,-275.53326416015625,118.24767303466797,-49.81033706665039
-117.1875,-23.4375,109.375,-284.4598083496094,158.41920471191406,22.080322265625
-117.1875,-15.625,109.375,-302.9237060546875,162.33291625976562,39.4440803527832
23.4375,-15.625,109.375,-221.1607666015625,-141.54269409179688,-192.48851013183594
31.25,-15.625,109.375,-221.1607666015625,-141.54269409179688,-192.48851013183594
39.0625,-15.625,109.375,-221.1607666015625,-141.54269409179688,-192.48851013183594
46.875,-15.625,109.375,-124.0044174194336,-112.77369689941406,-175.26577758789062
-117.1875,-7.8125,101.5625,-273.67254638671875,107.23570251464844,-0.8413434028625488
-117.1875,-7.8125,109.375,-308.3722229003906,153.62515258789062,83.78147888183594
0.0,-7.8125,109.375,-395.898193359375,-106.52466583251953,-179.23159790039062
7.8125,-7.8125,109.375,-395.898193359375,-106.52466583251953,-179.23159790039062
15.625,-7.8125,109.375,-297.6441955566406,-86.79756927490234,-163.76235961914062
23.4375,-7.8125,109.375,-184.1884765625,-53.921852111816406,-149.94662475585938
31.25,-7.8125,109.375,-184.1884765625,-53.921852111816406,-149.94662475585938
39.0625,-7.8125,109.375,-184.1884765625,-53.921852111816406,-149.94662475585938
-117.1875,0.0,101.5625,-273.67254638671875,107.23570251464844,-0.8413434028625488
-117.1875,0.0,109.375,-308.3722229003906,153.62515258789062,83.78147888183594
-109.375,0.0,109.375,-289.6949768066406,147.3837890625,62.88203430175781
-23.4375,0.0,109.375,-307.9561462402344,-72.64090728759766,-188.3036651611328
-15.625,0.0,109.375,-403.2656555175781,-102.55225372314453,-195.68182373046875
-7.8125,0.0,109.375,-395.898193359375,-106.52466583251953,-179.23159790039062
0.0,0.0,109.375,-395.898193359375,-106.52466583251953,-179.23159790039062
7.8125,0.0,109.375,-395.898193359375,-106.52466583251953,-179.23159790039062
-109.375,7.8125,109.375,-289.6949768066406,147.3837890625,62.88203430175781
-101.5625,7.8125,109.375,-260.2974853515625,122.1593017578125,55.44736099243164
-93.75,7.8125,109.375,-260.2974853515625,122.1593017578125,55.44736099243164
-54.6875,7.8125,109.375,-161.51104736328125,29.255691528320312,-49.952117919921875
-46.875,7.8125,109.375,-196.61024475097656,-24.842979431152344,-134.9396209716797
-39.0625,7.8125,109.375,-307.9561462402344,-72.64090728759766,-188.3036651611328
-31.25,7.8125,109.375,-307.9561462402344,-72.64090728759766,-188.3036651611328
-23.4375,7.8125,109.375,-307.9561462402344,-72.64090728759766,-188.3036651611328
-15.625,7.8125,109.375,-403.2656555175781,-102.55225372314453,-195.68182373046875
-7.8125,7.8125,109.375,-395.898193359375,-106.52466583251953,-179.23159790039062
-101.5625,15.625,109.375,-284.5802917480469,125.86138916015625,87.58421325683594
-93.75,15.625,109.375,-284.5802917480469,125.86138916015625,87.58421325683594
-85.9375,15.625,109.375,-284.5802917480469,125.86138916015625,87.58421325683594
-78.125,15.625,109.375,-239.95648193359375,107.4324951171875,40.452728271484375
-70.3125,15.625,109.375,-200.37628173828125,84.02474212646484,-43.9832878112793
-62.5,15.625,109.375,-200.37628173828125,84.02474212646484,-43.9832878112793
-54.6875,15.625,109.375,-200.37628173828125,84.02474212646484,-43.9832878112793
-46.875,15.625,109.375,-232.0794677734375,63.46195983886719,-132.07411193847656
-39.0625,15.625,109.375,-335.0101623535156,48.807308197021484,-177.5032196044922
93.75,-125.0,109.375,284.9896240234375,-249.69398498535156,42.461387634277344
93.75,-117.1875,109.375,284.9896240234375,-249.69398498535156,42.461387634277344
93.75,-125.0,117.1875,272.9140930175781,-255.74041748046875,134.80169677734375
101.5625,-125.0,117.1875,272.9140930175781,-255.74041748046875,134.80169677734375
93.75,-117.1875,117.1875,272.9140930175781,-255.74041748046875,134.80169677734375
109.375,-125.0,117.1875,248.5457000732422,-250.48069763183594,91.26304626464844
109.375,-117.1875,117.1875,248.5457000732422,-250.48069763183594,91.26304626464844
117.1875,-125.0,117.1875,180.54893493652344,-231.55386352539062,62.822811126708984
117.1875,-117.1875,117.1875,180.54893493652344,-231.55386352539062,62.822811126708984
93.75,-109.375,109.375,210.4523468017578,-35.176849365234375,-24.047475814819336
93.75,-109.375,117.1875,241.7410430908203,-119.44757843017578,109.11775207519531
109.375,-109.375,117.1875,237.82835388183594,-165.25294494628906,87.36199951171875
117.1875,-109.375,117.1875,189.6699981689453,-185.5704803466797,55.498390197753906
93.75,-101.5625,109.375,100.21646118164062,128.91015625,-120.83380889892578
101.5625,-101.5625,109.375,100.21646118164062,128.91015625,-120.83380889892578
93.75,-101.5625,117.1875,173.55799865722656,22.88482093811035,10.570484161376953
109.375,-101.5625,109.375,153.5093994140625,27.28683853149414,-29.756975173950195
109.375,-101.5625,117.1875,187.09555053710938,-47.322975158691406,27.900184631347656
93.75,-93.75,109.375,100.21646118164062,128.91015625,-120.83380889892578
101.5625,-93.75,109.375,100.21646118164062,128.91015625,-120.83380889892578
93.75,-93.75,117.1875,173.55799865722656,22.88482093811035,10.570484161376953
109.375,-93.75,109.375,153.5093994140625,27.28683853149414,-29.756975173950195
109.375,-93.75,117.1875,187.09555053710938,-47.322975158691406,27.900184631347656
-54.6875,-93.75,109.375,76.77243041992188,151.8079833984375,-209.70513916015625
-54.6875,-93.75,117.1875,-79.531982421875,99.159912109375,5.954684257507324
-46.875,-93.75,117.1875,-52.134117126464844,207.69580078125,-148.8914794921875
-54.6875,-85.9375,117.1875,-79.531982421875,99.159912109375,5.954684257507324
-39.0625,-93.75,117.1875,-121.29995727539062,296.60791015625,-281.6449279785156
-31.25,-93.75,117.1875,-121.29995727539062,296.60791015625,-281.6449279785156
-23.4375,-93.75,117.1875,-121.29995727539062,296.60791015625,-281.6449279785156
-15.625,-93.75,117.1875,-233.0712890625,332.6959228515625,-343.9026794433594
-7.8125,-93.75,117.1875,-312.1183166503906,309.35040283203125,-328.88238525390625
0.0,-93.75,117.1875,-312.1183166503906,309.35040283203125,-328.88238525390625
7.8125,-93.75,117.1875,-312.1183166503906,309.35040283203125,-328.88238525390625
15.625,-93.75,109.375,-359.7115783691406,317.2122802734375,-419.9409484863281
15.625,-93.75,117.1875,-319.3055419921875,253.41197204589844,-269.1995849609375
23.4375,-93.75,109.375,-294.2506103515625,307.9486389160156,-421.468017578125
23.4375,-93.75,117.1875,-259.0435485839844,201.86911010742188,-202.80593872070312
31.25,-93.75,109.375,-294.2506103515625,307.9486389160156,-421.468017578125
31.25,-93.75,117.1875,-259.0435485839844,201.86911010742188,-202.80593872070312
39.0625,-93.75,109.375,-294.2506103515625,307.9486389160156,-421.468017578125
39.0625,-93.75,117.1875,-259.0435485839844,201.86911010742188,-202.80593872070312
39.0625,-85.9375,117.1875,-259.0435485839844,201.86911010742188,-202.80593872070312
93.75,-85.9375,109.375,100.21646118164062,128.91015625,-120.83380889892578
101.5625,-85.9375,109.375,100.21646118164062,128.91015625,-120.83380889892578
93.75,-85.9375,117.1875,173.55799865722656,22.88482093811035,10.570484161376953
109.375,-85.9375,109.375,153.5093994140625,27.28683853149414,-29.756975173950195
109.375,-85.9375,117.1875,187.09555053710938,-47.322975158691406,27.900184631347656
-54.6875,-78.125,117.1875,6.332530975341797,210.19346618652344,-36.9764518737793
46.875,-85.9375,109.375,-198.66038513183594,309.3553161621094,-410.6059265136719
46.875,-85.9375,117.1875,-151.49505615234375,169.48146057128906,-144.30947875976562
54.6875,-85.9375,109.375,-94.51288604736328,290.5013427734375,-352.36322021484375
54.6875,-78.125,109.375,-106.3660888671875,182.3222198486328,-401.80078125
54.6875,-85.9375,117.1875,-20.00579071044922,140.63938903808594,-88.42190551757812
62.5,-85.9375,109.375,-94.51288604736328,290.5013427734375,-352.36322021484375
62.5,-78.125,109.375,-106.3660888671875,182.3222198486328,-401.80078125
62.5,-85.9375,117.1875,-20.00579071044922,140.63938903808594,-88.42190551757812
62.5,-78.125,117.1875,-43.812843322753906,147.38430786132812,-222.3236846923828
93.75,-78.125,109.375,15.340307235717773,129.6708526611328,-185.60867309570312
101.5625,-78.125,109.375,15.340307235717773,129.6708526611328,-185.60867309570312
93.75,-78.125,117.1875,105.08443450927734,70.88801574707031,-91.12954711914062
109.375,-78.125,109.375,73.25420379638672,68.70915222167969,-88.527587890625
109.375,-78.125,117.1875,128.30133056640625,15.369656562805176,-43.2296257019043
-70.3125,-78.125,109.375,152.8825225830078,227.50094604492188,-244.37493896484375
-70.3125,-78.125,117.1875,6.332530975341797,210.19346618652344,-36.9764518737793
-62.5,-78.125,117.1875,6.332530975341797,210.19346618652344,-36.9764518737793
-70.3125,-70.3125,117.1875,31.988672256469727,195.1537322998047,-42.39310836791992
62.5,-70.3125,109.375,-87.19322967529297,-31.665382385253906,-345.62835693359375
70.3125,-78.125,109.375,-106.3660888671875,182.3222198486328,-401.80078125
70.3125,-70.3125,109.375,-87.19322967529297,-31.665382385253906,-345.62835693359375
70.3125,-78.125,117.1875,-43.812843322753906,147.38430786132812,-222.3236846923828
70.3125,-70.3125,117.1875,-51.111106872558594,35.03379440307617,-240.04843139648438
85.9375,-78.125,109.375,15.340307235717773,129.6708526611328,-185.60867309570312
85.9375,-70.3125,109.375,-8.103378295898438,0.274381160736084,-190.07907104492188
93.75,-70.3125,109.375,-8.103378295898438,0.274381160736084,-190.07907104492188
85.9375,-78.125,117.1875,105.08443450927734,70.88801574707031,-91.12954711914062
85.9375,-70.3125,117.1875,65.81362915039062,5.677690505981445,-133.5372314453125
101.5625,-70.3125,117.1875,65.81362915039062,5.677690505981445,-133.5372314453125
109.375,-70.3125,117.1875,98.00858306884766,-9.297295570373535,-80.84838104248047
-78.125,-70.3125,109.375,33.61176300048828,184.25677490234375,-117.5046615600586
-78.125,-70.3125,117.1875,-68.25806427001953,189.4196319580078,69.01837921142578
-78.125,-62.5,117.1875,-68.25806427001953,189.4196319580078,69.01837921142578
62.5,-62.5,109.375,-87.19322967529297,-31.665382385253906,-345.62835693359375
70.3125,-62.5,109.375,-87.19322967529297,-31.665382385253906,-345.62835693359375
78.125,-70.3125,109.375,-49.54346466064453,-12.378561973571777,-278.71044921875
78.125,-62.5,109.375,-49.54346466064453,-12.378561973571777,-278.71044921875
78.125,-70.3125,117.1875,21.85880470275879,24.895957946777344,-194.21148681640625
85.9375,-62.5,109.375,-8.103378295898438,0.274381160736084,-190.07907104492188
93.75,-62.5,109.375,-8.103378295898438,0.274381160736084,-190.07907104492188
101.5625,-62.5,117.1875,65.81362915039062,5.677690505981445,-133.5372314453125
109.375,-62.5,117.1875,98.00858306884766,-9.297295570373535,-80.84838104248047
117.1875,-70.3125,117.1875,130.48468017578125,-8.72118854522705,-50.052879333496094
117.1875,-62.5,117.1875,130.48468017578125,-8.72118854522705,-50.052879333496094
-85.9375,-62.5,109.375,-122.50433349609375,177.7510986328125,-20.29461669921875
-85.9375,-62.5,117.1875,-188.61862182617188,155.56842041015625,141.35255432128906
-85.9375,-54.6875,117.1875,-188.61862182617188,155.56842041015625,141.35255432128906
62.5,-54.6875,109.375,-87.19322967529297,-31.665382385253906,-345.62835693359375
70.3125,-54.6875,109.375,-87.19322967529297,-31.665382385253906,-345.62835693359375
78.125,-54.6875,109.375,-49.54346466064453,-12.378561973571777,-278.71044921875
85.9375,-54.6875,109.375,-8.103378295898438,0.274381160736084,-190.07907104492188
93.75,-54.6875,117.1875,65.81362915039062,5.677690505981445,-133.5372314453125
101.5625,-54.6875,117.1875,65.81362915039062,5.677690505981445,-133.5372314453125
109.375,-54.6875,117.1875,98.00858306884766,-9.297295570373535,-80.84838104248047
117.1875,-54.6875,117.1875,130.48468017578125,-8.72118854522705,-50.052879333496094
-93.75,-54.6875,117.1875,-188.61862182617188,155.56842041015625,141.35255432128906
-93.75,-46.875,117.1875,-160.778076171875,140.33795166015625,120.87106323242188
70.3125,-46.875,109.375,-68.82258605957031,-186.89657592773438,-250.07949829101562
78.125,-46.875,109.375,-20.71686553955078,-160.77093505859375,-207.2747039794922
85.9375,-46.875,117.1875,65.7514419555664,-83.28277587890625,-118.15081024169922
93.75,-46.875,117.1875,65.7514419555664,-83.28277587890625,-118.15081024169922
101.5625,-46.875,117.1875,65.7514419555664,-83.28277587890625,-118.15081024169922
109.375,-46.875,117.1875,112.16614532470703,-56.96097946166992,-84.36709594726562
-109.375,-46.875,109.375,-215.89306640625,149.21022033691406,16.829526901245117
-109.375,-46.875,117.1875,-237.87850952148438,123.85273742675781,149.70716857910156
-101.5625,-46.875,117.1875,-160.778076171875,140.33795166015625,120.87106323242188
-109.375,-39.0625,117.1875,-237.5514678955078,126.69300842285156,123.89482116699219
70.3125,-39.0625,117.1875,-50.25648880004883,-131.97085571289062,-89.07735443115234
78.125,-39.0625,117.1875,28.747852325439453,-118.92542266845703,-94.58145904541016
85.9375,-39.0625,117.1875,96.90682220458984,-87.75067138671875,-94.66889953613281
93.75,-39.0625,117.1875,96.90682220458984,-87.75067138671875,-94.66889953613281
101.5625,-39.0625,117.1875,96.90682220458984,-87.75067138671875,-94.66889953613281
109.375,-39.0625,117.1875,158.08279418945312,-39.95762634277344,-87.43226623535156
-109.375,-31.25,117.1875,-237.5514678955078,126.69300842285156,123.89482116699219
46.875,-31.25,117.1875,-151.84347534179688,-140.6959991455078,-71.62500762939453
54.6875,-31.25,117.1875,-50.25648880004883,-131.97085571289062,-89.07735443115234
62.5,-31.25,117.1875,-50.25648880004883,-131.97085571289062,-89.07735443115234
70.3125,-31.25,117.1875,-50.25648880004883,-131.97085571289062,-89.07735443115234
78.125,-31.25,117.1875,28.747852325439453,-118.92542266845703,-94.58145904541016
85.9375,-31.25,117.1875,96.90682220458984,-87.75067138671875,-94.66889953613281
93.75,-31.25,117.1875,96.90682220458984,-87.75067138671875,-94.66889953613281
101.5625,-31.25,117.1875,96.90682220458984,-87.75067138671875,-94.66889953613281
-117.1875,-31.25,109.375,-284.4598083496094,158.41920471191406,22.080322265625
-117.1875,-31.25,117.1875,-306.9596862792969,144.8699493408203,145.2246551513672
-117.1875,-23.4375,117.1875,-306.9596862792969,144.8699493408203,145.2246551513672
31.25,-23.4375,117.1875,-278.25616455078125,-162.0050811767578,-42.04680633544922
39.0625,-23.4375,117.1875,-278.25616455078125,-162.0050811767578,-42.04680633544922
46.875,-23.4375,117.1875,-151.84347534179688,-140.6959991455078,-71.62500762939453
54.6875,-23.4375,117.1875,-50.25648880004883,-131.97085571289062,-89.07735443115234
62.5,-23.4375,117.1875,-50.25648880004883,-131.97085571289062,-89.07735443115234
70.3125,-23.4375,117.1875,-50.25648880004883,-131.97085571289062,-89.07735443115234
78.125,-23.4375,117.1875,28.747852325439453,-118.92542266845703,-94.58145904541016
85.9375,-23.4375,117.1875,96.90682220458984,-87.75067138671875,-94.66889953613281
-117.1875,-15.625,117.1875,-330.9375,183.98727416992188,136.7234344482422
7.8125,-15.625,117.1875,-411.2193298339844,-190.10467529296875,62.157814025878906
15.625,-15.625,117.1875,-351.8309326171875,-152.22525024414062,52.97725296020508
23.4375,-15.625,117.1875,-242.27166748046875,-106.80502319335938,21.88347053527832
31.25,-15.625,117.1875,-242.27166748046875,-106.80502319335938,21.88347053527832
39.0625,-15.625,117.1875,-242.27166748046875,-106.80502319335938,21.88347053527832
46.875,-15.625,117.1875,-133.4378204345703,-75.1134033203125,-13.269645690917969
-117.1875,-7.8125,117.1875,-346.4736633300781,201.3704376220703,162.87539672851562
-7.8125,-7.8125,117.1875,-384.5306091308594,-70.37430572509766,114.95742797851562
0.0,-7.8125,117.1875,-384.5306091308594,-70.37430572509766,114.95742797851562
7.8125,-7.8125,117.1875,-384.5306091308594,-70.37430572509766,114.95742797851562
15.625,-7.8125,117.1875,-306.944580078125,-36.13086700439453,105.28274536132812
23.4375,-7.8125,117.1875,-202.48252868652344,3.003458023071289,69.70468139648438
-117.1875,0.0,117.1875,-346.4736633300781,201.3704376220703,162.87539672851562
-109.375,0.0,117.1875,-304.5141296386719,184.2317657470703,131.42579650878906
-31.25,0.0,117.1875,-310.3531188964844,-68.70812225341797,69.545166015625
-23.4375,0.0,117.1875,-310.3531188964844,-68.70812225341797,69.545166015625
-15.625,0.0,117.1875,-383.82196044921875,-83.4430160522461,95.8581771850586
-7.8125,0.0,117.1875,-384.5306091308594,-70.37430572509766,114.95742797851562
0.0,0.0,117.1875,-384.5306091308594,-70.37430572509766,114.95742797851562
-109.375,7.8125,117.1875,-304.5141296386719,184.2317657470703,131.42579650878906
-101.5625,7.8125,117.1875,-271.0797424316406,142.83958435058594,112.77593231201172
-93.75,7.8125,117.1875,-271.0797424316406,142.83958435058594,112.77593231201172
-85.9375,7.8125,117.1875,-271.0797424316406,142.83958435058594,112.77593231201172
-62.5,7.8125,117.1875,-210.4783172607422,23.662755966186523,76.0800552368164
-54.6875,7.8125,117.1875,-210.4783172607422,23.662755966186523,76.0800552368164
-46.875,7.8125,117.1875,-233.1801300048828,-30.332195281982422,61.673728942871094
-39.0625,7.8125,117.1875,-310.3531188964844,-68.70812225341797,69.545166015625
-31.25,7.8125,117.1875,-310.3531188964844,-68.70812225341797,69.545166015625
-23.4375,7.8125,117.1875,-310.3531188964844,-68.70812225341797,69.545166015625
-93.75,15.625,117.1875,-309.97186279296875,173.19052124023438,148.3421173095703
-85.9375,15.625,117.1875,-309.97186279296875,173.19052124023438,148.3421173095703
-78.125,15.625,117.1875,-285.8575439453125,143.82357788085938,119.04998016357422
-70.3125,15.625,117.1875,-257.9775390625,108.0689697265625,88.2961654663086
-62.5,15.625,117.1875,-257.9775390625,108.0689697265625,88.2961654663086
-54.6875,15.625,117.1875,-257.9775390625,108.0689697265625,88.2961654663086
